card_id,name_ko,name_en,source,index,text_en,rule,confidence,score_low,score_baseline,score_high,basis
SPECTRUM_SHIFT,스펙트럼 이동,Spectrum Shift,clause,1,"At the start of your turn, add 1 random Colorless card into your Hand.",atomic_random_colorless_card+recurring_turns,low,6.0,14.8,24.0,v3 quantified/scenario rule
SPEEDSTER,스피드스터,Speedster,clause,1,"Whenever you draw a card during your turn, deal 2 damage to ALL enemies.",atomic_fixed+event_triggers,low,1.3,4.55,23.4,v3 quantified/scenario rule
SPINNER,스피너,Spinner,clause,1,"At the start of your turn, Channel 1 Glass.",atomic_fixed+recurring_turns,low,5.25,12.95,21.0,v3 quantified/scenario rule
SPIRIT_OF_ASH,잿빛 혼령,Spirit of Ash,clause,1,"Whenever you play an Ethereal card, gain 4 Block.",atomic_fixed+event_triggers,medium,2.4,8.4,43.2,v3 quantified/scenario rule
SPITE,악의,Spite,clause,1,Deal 5 damage.,atomic_fixed,high,2.5,2.5,2.5,v3 quantified/scenario rule
SPITE,악의,Spite,clause,2,"If you lost HP this turn, hits 2 times.",conditional_extra_hits,medium,0.0,1.75,2.5,v3 quantified/scenario rule
SPITE,악의,Spite,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.25,0.75,V3 cross-effect interaction
SPLASH,착수,Splash,clause,1,Choose 1 of 3 random Attacks from another character to add into your Hand.,discover_restricted_card,low,3.0,4.0,5.5,best-of-three restricted generation
SPLASH,착수,Splash,clause,2,It's free to play this turn.,atomic_free_generated_card,high,2.5,2.5,2.5,v3 quantified/scenario rule
SPOILS_MAP,보물 지도,Spoils Map,clause,1,Marks a site of 600 extra Gold in the next Act.,meta_future_gold_site,low,6.0,12.0,24.0,delayed/event access discount
SPOILS_MAP,보물 지도,Spoils Map,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
SPOILS_OF_BATTLE,전투의 성과,Spoils of Battle,clause,1,Forge 5.,atomic_fixed,medium,1.65,1.65,1.65,v3 quantified/scenario rule
SPOILS_OF_BATTLE,전투의 성과,Spoils of Battle,clause,2,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
SPORE_MIND,포자 잠식,Spore Mind,keyword,,keyword_exhaust_cleanup,keyword_exhaust_cleanup,medium,1.0,1.0,1.0,removes harmful card
SPUR,격려,Spur,clause,1,Summon 3.,atomic_fixed,high,3.3,3.3,3.3,v3 quantified/scenario rule
SPUR,격려,Spur,clause,2,Osty heals 5 HP.,osty_heal,medium,2.0,2.0,2.0,companion HP
SPUR,격려,Spur,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
SQUASH,짓누르기,Squash,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
SQUASH,짓누르기,Squash,clause,2,Apply 2 Vulnerable.,atomic_fixed,medium,4.0,4.0,4.0,v3 quantified/scenario rule
SQUEEZE,쥐어짜기,Squeeze,clause,1,Osty deals 25 damage.,atomic_osty_damage,high,11.25,11.25,11.25,v3 quantified/scenario rule
SQUEEZE,쥐어짜기,Squeeze,clause,2,Deals 5 additional damage for ALL your other Osty Attacks.,damage_per_osty_attack,low,2.5,8.75,20.0,1/3.5/8 other Osty Attacks
STACK,스택,Stack,clause,1,Gain Block equal to the number of cards in your Discard Pile.,equal_to_quantity,low,3.0,9.0,15.0,v3 quantified/scenario rule
STAMPEDE,쇄도,Stampede,clause,1,"At the end of your turn, 1 random Attack in your Hand is played against a random enemy.",recurring_random_attack_autoplay,low,5.25,12.95,21.0,average free Attack × active turns
STARDUST,우주 먼지,Stardust,clause,1,Deal 5 damage to a random enemy X times.,random_target+x_value,medium,2.25,4.5,9.0,v3 quantified/scenario rule
STARDUST,우주 먼지,Stardust,printed_cost,,Spend X Stars to play this card,cost_star_x_spend,low,-8.0,-4.0,-2.0,printed X-Star payment: -2.0 per Star at X=1/2/4
STOKE,화력 증폭,Stoke,clause,1,Exhaust your Hand.,atomic_exhaust_hand,low,-2.0,1.0,5.0,v3 quantified/scenario rule
STOKE,화력 증폭,Stoke,clause,2,Add 1 random card into your Hand for each card Exhausted.,atomic_random_card_card+scaling_count,low,3.0,6.6,30.0,v3 quantified/scenario rule
STOMP,짓밟기,Stomp,clause,1,Deal 12 damage to ALL enemies.,atomic_fixed,high,7.8,7.8,7.8,v3 quantified/scenario rule
STOMP,짓밟기,Stomp,clause,2,Costs 1 less Energy for each Attack played this turn.,cost_reduction_scaling_capped,medium,2.5,5.5,7.5,"energy saved × reference count, capped by printed cost"
STONE_ARMOR,돌 갑옷,Stone Armor,clause,1,Gain 4 Plating.,atomic_fixed,medium,6.4,6.4,6.4,v3 quantified/scenario rule
STORM,폭풍,Storm,clause,1,"Whenever you play a Power, Channel 1 Lightning.",atomic_fixed+event_triggers,low,2.2,7.7,39.6,v3 quantified/scenario rule
STORM_OF_STEEL,강철의 폭풍,Storm of Steel,clause,1,Discard your Hand.,atomic_discard_hand,medium,-3.0,-2.0,-1.0,v3 quantified/scenario rule
STORM_OF_STEEL,강철의 폭풍,Storm of Steel,clause,2,Add 1 Shiv into your Hand for each card discarded.,atomic_fixed+scaling_count,medium,1.9,4.18,19.0,v3 quantified/scenario rule
STRANGLE,목 조르기,Strangle,clause,1,Deal 8 damage.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
STRANGLE,목 조르기,Strangle,clause,2,"Whenever you play a card this turn, the enemy loses 2 HP.",atomic_hp_bypass+event_triggers,medium,1.1,3.85,19.8,v3 quantified/scenario rule
STRATAGEM,책략,Stratagem,clause,1,"Whenever you shuffle your Draw Pile, choose a card from it to put into your Hand.",shuffle_tutor,low,0.0,2.5,7.5,0/1/3 shuffles × selected access
STRIKE_DEFECT,타격,Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
STRIKE_IRONCLAD,타격,Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
STRIKE_NECROBINDER,타격,Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
STRIKE_REGENT,타격,Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
STRIKE_SILENT,타격,Strike,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
SUBROUTINE,서브루틴,Subroutine,clause,1,"Whenever you play a Power, gain 1 Energy.",atomic_fixed+event_triggers,low,2.5,8.75,45.0,v3 quantified/scenario rule
SUCKER_PUNCH,불의의 일격,Sucker Punch,clause,1,Deal 8 damage.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
SUCKER_PUNCH,불의의 일격,Sucker Punch,clause,2,Apply 1 Weak.,atomic_fixed,medium,2.1,2.1,2.1,v3 quantified/scenario rule
SUMMON_FORTH,대령하라,Summon Forth,clause,1,Put Sovereign Blade into your Hand from anywhere.,retrieve_sovereign_blade,medium,2.5,2.5,2.5,specific 10-damage card access
SUMMON_FORTH,대령하라,Summon Forth,clause,2,Forge 8.,atomic_fixed,medium,2.64,2.64,2.64,v3 quantified/scenario rule
SUNDER,찢기,Sunder,clause,1,Deal 24 damage.,atomic_fixed,high,12.0,12.0,12.0,v3 quantified/scenario rule
SUNDER,찢기,Sunder,clause,2,"If this kills an enemy, gain 3 Energy.",atomic_fixed+condition_probability,low,0.0,5.25,7.5,v3 quantified/scenario rule
SUPERCRITICAL,임계 초과,Supercritical,clause,1,Gain 4 Energy.,atomic_fixed,medium,10.0,10.0,10.0,v3 quantified/scenario rule
SUPERCRITICAL,임계 초과,Supercritical,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SUPERMASSIVE,초질량,Supermassive,clause,1,Deal 5 damage.,atomic_fixed,high,2.5,2.5,2.5,v3 quantified/scenario rule
SUPERMASSIVE,초질량,Supermassive,clause,2,Deals 3 additional damage for each card you created this combat.,additional_damage_scaling,medium,1.5,3.3,15.0,damage unit × reference count
SUPPRESS,진압,Suppress,clause,1,Deal 11 damage.,atomic_fixed,high,5.5,5.5,5.5,v3 quantified/scenario rule
SUPPRESS,진압,Suppress,clause,2,Apply 3 Weak.,atomic_fixed,medium,6.3,6.3,6.3,v3 quantified/scenario rule
SUPPRESS,진압,Suppress,keyword,,keyword_innate,keyword_innate,medium,0.5,0.5,0.5,v1 keyword calibration
SURVIVOR,생존자,Survivor,clause,1,Gain 8 Block.,atomic_fixed,high,4.8,4.8,4.8,v3 quantified/scenario rule
SURVIVOR,생존자,Survivor,clause,2,Discard 1 card.,atomic_fixed,high,0.25,0.25,0.25,v3 quantified/scenario rule
SWEEPING_BEAM,광선 휩쓸기,Sweeping Beam,clause,1,Deal 6 damage to ALL enemies.,atomic_fixed,high,3.9,3.9,3.9,v3 quantified/scenario rule
SWEEPING_BEAM,광선 휩쓸기,Sweeping Beam,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
SWEEPING_GAZE,훑어보기,Sweeping Gaze,clause,1,Osty deals 10 damage to a random enemy.,osty_random_damage,medium,4.5,4.5,4.5,Osty random-target damage unit
SWEEPING_GAZE,훑어보기,Sweeping Gaze,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SWEEPING_GAZE,훑어보기,Sweeping Gaze,keyword,,keyword_ethereal,keyword_ethereal,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SWORD_BOOMERANG,부메랑 칼날,Sword Boomerang,clause,1,Deal 3 damage to a random enemy 3 times.,atomic_random_target_damage,low,4.05,4.05,4.05,v3 quantified/scenario rule
SWORD_BOOMERANG,부메랑 칼날,Sword Boomerang,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.5,1.5,V3 cross-effect interaction
SWORD_SAGE,검성,Sword Sage,clause,1,Sovereign Blade gains Replay 1.,grant_replay,low,2.0,5.0,9.0,average repeated effect
SYNCHRONIZE,동기화,Synchronize,clause,1,Gain 2 Focus this turn for each unique Orb you have.,atomic_temporary_stat+scaling_count,low,1.6,3.52,16.0,v3 quantified/scenario rule
SYNCHRONIZE,동기화,Synchronize,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SYNTHESIS,합성,Synthesis,clause,1,Deal 14 damage.,atomic_fixed,high,7.0,7.0,7.0,v3 quantified/scenario rule
SYNTHESIS,합성,Synthesis,clause,2,The next Power you play costs 0 Energy.,next_card_free,medium,2.5,2.5,2.5,one energy saved by default
TACTICIAN,전략가,Tactician,clause,1,Gain 1 Energy.,atomic_fixed,medium,2.5,2.5,2.5,v3 quantified/scenario rule
TACTICIAN,전략가,Tactician,keyword,,keyword_sly,keyword_sly,low,0.0,4.4,8.0,discard-trigger probability and free cost
TAG_TEAM,태그 팀,Tag Team,clause,1,Deal 11 damage.,atomic_fixed,high,5.5,5.5,5.5,v3 quantified/scenario rule
TAG_TEAM,태그 팀,Tag Team,clause,2,The next Attack another player plays on the enemy is played an extra time.,next_card_replay,low,2.0,5.0,10.0,average repeated card effect
TANK,탱커,Tank,clause,1,Take double damage from enemies.,double_damage_window,low,2.5,6.0,15.0,additional attack damage
TANK,탱커,Tank,clause,2,Allies take half damage from enemies.,percent_damage_reduction,low,2.0,5.0,12.0,prevented incoming damage
TAUNT,도발,Taunt,clause,1,Gain 7 Block.,atomic_fixed,high,4.2,4.2,4.2,v3 quantified/scenario rule
TAUNT,도발,Taunt,clause,2,Apply 1 Vulnerable.,atomic_fixed,medium,2.0,2.0,2.0,v3 quantified/scenario rule
TEAR_ASUNDER,갈가리 찢기,Tear Asunder,clause,1,Deal 5 damage.,atomic_fixed,high,2.5,2.5,2.5,v3 quantified/scenario rule
TEAR_ASUNDER,갈가리 찢기,Tear Asunder,clause,2,Hits an additional time for each time you lost HP this combat.,extra_hits_per_hp_loss,low,0.0,7.5,20.0,0/3/8 prior HP-loss events
TEMPEST,뇌우,Tempest,clause,1,Channel X Lightning.,atomic_fixed+x_value,low,2.2,4.4,8.8,v3 quantified/scenario rule
TERRAFORMING,테라포밍,Terraforming,clause,1,Gain 6 Vigor.,atomic_fixed,medium,3.0,3.0,3.0,v3 quantified/scenario rule
TESLA_COIL,테슬라 코일,Tesla Coil,clause,1,Deal 3 damage.,atomic_fixed,high,1.5,1.5,1.5,v3 quantified/scenario rule
TESLA_COIL,테슬라 코일,Tesla Coil,clause,2,Trigger all Lightning against the enemy.,trigger_all_lightning,low,2.0,8.0,20.0,Lightning count
THE_BOMB,폭탄,The Bomb,clause,1,"At the end of 3 turns, deal 40 damage to ALL enemies.",atomic_fixed+fixed_delay_n,high,13.312,13.312,13.312,v3 quantified/scenario rule
THE_GAMBIT,포석,The Gambit,clause,1,Gain 50 Block.,atomic_fixed,high,30.0,30.0,30.0,v3 quantified/scenario rule
THE_GAMBIT,포석,The Gambit,clause,2,"If you take unblocked attack damage this combat, die.",gambit_death_risk,low,-35.0,-25.0,-3.0,combat-loss risk after the initial Block expires
THE_HUNT,사냥,The Hunt,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
THE_HUNT,사냥,The Hunt,clause,2,"If Fatal, gain an additional card reward.",meta_card_reward,low,0.0,2.1,6.0,reward quality and Fatal chance
THE_HUNT,사냥,The Hunt,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
THE_SCYTHE,사신의 낫,The Scythe,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
THE_SCYTHE,사신의 낫,The Scythe,clause,2,Permanently increase this card's damage by 4.,permanent_damage_growth,low,2.0,6.0,14.0,future-combat uses
THE_SCYTHE,사신의 낫,The Scythe,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
THE_SEALED_THRONE,봉인된 왕좌,The Sealed Throne,clause,1,"Whenever you play a card, gain 1 Stars.",atomic_fixed+event_triggers,low,1.5,5.25,27.0,v3 quantified/scenario rule
THE_SEALED_THRONE,봉인된 왕좌,The Sealed Throne,printed_cost,,Spend 3 Stars to play this card,cost_star_spend,low,-6.0,-6.0,-6.0,printed Star payment: 3 × -2.0
THE_SMITH,위대한 재련,The Smith,clause,1,Forge 30.,atomic_fixed,medium,9.9,9.9,9.9,v3 quantified/scenario rule
THE_SMITH,위대한 재련,The Smith,printed_cost,,Spend 4 Stars to play this card,cost_star_spend,low,-8.0,-8.0,-8.0,printed Star payment: 4 × -2.0
THINKING_AHEAD,미래 예지,Thinking Ahead,clause,1,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
THINKING_AHEAD,미래 예지,Thinking Ahead,clause,2,Put 1 card from your Hand on top of your Draw Pile.,atomic_hand_to_topdeck,medium,-0.5,-0.5,-0.5,v3 quantified/scenario rule
THINKING_AHEAD,미래 예지,Thinking Ahead,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
THRASH,난타,Thrash,clause,1,Deal 4 damage twice.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
THRASH,난타,Thrash,clause,2,Exhaust a random Attack in your Hand and add its damage to this card.,absorb_random_attack_damage,low,1.0,3.0,8.0,absorbed 5/10/20 damage minus lost-card value
THRASH,난타,Thrash,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.25,0.75,V3 cross-effect interaction
THRUMMING_HATCHET,고동치는 도끼,Thrumming Hatchet,clause,1,Deal 11 damage.,atomic_fixed,high,5.5,5.5,5.5,v3 quantified/scenario rule
THRUMMING_HATCHET,고동치는 도끼,Thrumming Hatchet,clause,2,"At the start of your next turn, return this to your Hand.",atomic_delayed_self_return,low,2.4,2.4,2.4,v3 quantified/scenario rule
THUNDER,벼락,Thunder,clause,1,"Whenever you Evoke Lightning, deal 6 damage to each enemy hit.",lightning_followup_damage,low,2.7,9.45,27.0,random damage × Lightning evokes
THUNDERCLAP,천둥,Thunderclap,clause,1,Deal 4 damage and apply 1 Vulnerable to ALL enemies.,atomic_fixed,medium,4.6,4.6,4.6,v3 quantified/scenario rule
TIMES_UP,때가 되었다,Time's Up,clause,1,Deal damage equal to the enemy's Doom.,equal_to_quantity,low,2.5,10.0,20.0,v3 quantified/scenario rule
TIMES_UP,때가 되었다,Time's Up,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
TOOLS_OF_THE_TRADE,작업 도구,Tools of the Trade,clause,1,"At the start of your turn, draw 1 card and discard 1 card.",atomic_fixed+recurring_turns,low,2.25,5.55,9.0,v3 quantified/scenario rule
TORIC_TOUGHNESS,고리형 강인함,Toric Toughness,clause,1,Gain 5 Block.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
TORIC_TOUGHNESS,고리형 강인함,Toric Toughness,clause,2,Gain 5 Block at the start of the next 2 turns.,fixed_future_turn_block,medium,4.32,4.32,4.32,fixed delayed Block with geometric delay
TOXIC,유독성,Toxic,clause,1,"At the end of your turn, if this is in your Hand, take 5 damage.",atomic_self_damage+condition_probability+recurring_turns,medium,-16.5,-7.122,-0.0,v3 quantified/scenario rule
TOXIC,유독성,Toxic,keyword,,keyword_exhaust_cleanup,keyword_exhaust_cleanup,medium,1.0,1.0,1.0,removes harmful card
TRACKING,추적,Tracking,clause,1,Weak enemies take double damage from Attacks.,persistent_weak_double_damage,low,2.5,12.5,30.0,additional Attack damage across Weak windows
TRANSFIGURE,변형,Transfigure,clause,1,Add Replay to a card in your Hand.,selected_replay_with_combo_range,low,3.0,8.0,20.0,selected repeated-card value before added Energy cost
TRANSFIGURE,변형,Transfigure,clause,2,It costs an extra 1 Energy.,cost_increase,medium,-2.5,-2.5,-2.5,energy penalty
TRANSFIGURE,변형,Transfigure,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
TRASH_TO_TREASURE,고철을 보물로,Trash to Treasure,clause,1,"Whenever you create a Status, Channel 1 random Orb.",status_trigger_random_orb,low,3.2,11.2,32.0,mean Orb value × Status creation events
TREMBLE,떨림,Tremble,clause,1,Apply 3 Vulnerable.,atomic_fixed,medium,6.0,6.0,6.0,v3 quantified/scenario rule
TREMBLE,떨림,Tremble,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
TRUE_GRIT,진정한 끈기,True Grit,clause,1,Gain 7 Block.,atomic_fixed,high,4.2,4.2,4.2,v3 quantified/scenario rule
TRUE_GRIT,진정한 끈기,True Grit,clause,2,Exhaust 1 card at random.,atomic_random_exhaust,low,0.5,0.5,0.5,v3 quantified/scenario rule
TURBO,터보,TURBO,clause,1,Gain 2 Energy.,atomic_fixed,medium,5.0,5.0,5.0,v3 quantified/scenario rule
TURBO,터보,TURBO,clause,2,Add a Void into your Discard Pile.,atomic_fixed,high,-2.3,-2.3,-2.3,v3 quantified/scenario rule
TWIN_STRIKE,이중 타격,Twin Strike,clause,1,Deal 5 damage twice.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
TWIN_STRIKE,이중 타격,Twin Strike,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.25,0.75,V3 cross-effect interaction
TYRANNY,독재,Tyranny,clause,1,"At the start of your turn, draw 1 card and Exhaust 1 card from your Hand.",recurring_draw_and_exhaust,low,-6.0,3.7,13.5,forced exhaust quality × active turns
TYRANNY,독재,Tyranny,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
ULTIMATE_DEFEND,궁극의 수비,Ultimate Defend,clause,1,Gain 11 Block.,atomic_fixed,high,6.6,6.6,6.6,v3 quantified/scenario rule
ULTIMATE_STRIKE,궁극의 타격,Ultimate Strike,clause,1,Deal 14 damage.,atomic_fixed,high,7.0,7.0,7.0,v3 quantified/scenario rule
UNDEATH,불사,Undeath,clause,1,Gain 7 Block.,atomic_fixed,high,4.2,4.2,4.2,v3 quantified/scenario rule
UNDEATH,불사,Undeath,clause,2,Add a copy of this card into your Discard Pile.,atomic_copy_self_discard,low,-0.5,0.5,2.5,v3 quantified/scenario rule
UNLEASH,풀어놓기,Unleash,clause,1,Osty deals 6 damage.,atomic_osty_damage,high,2.7,2.7,2.7,v3 quantified/scenario rule
UNLEASH,풀어놓기,Unleash,clause,2,Deals additional damage equal to Osty's current HP.,additional_damage_equal,low,2.0,6.0,15.0,referenced HP/deck quantity
UNMOVABLE,요지부동,Unmovable,clause,1,"The first time you gain Block from a card each turn, double the amount gained.",first_block_doubled_each_turn,low,3.0,12.0,30.0,additional first-card Block across active turns
UNRELENTING,무자비,Unrelenting,clause,1,Deal 14 damage.,atomic_fixed,high,7.0,7.0,7.0,v3 quantified/scenario rule
UNRELENTING,무자비,Unrelenting,clause,2,The next Attack you play costs 0 Energy.,next_card_free,medium,2.5,2.5,2.5,one energy saved by default
UNTOUCHABLE,범접 불가,Untouchable,clause,1,Gain 6 Block.,atomic_fixed,high,3.6,3.6,3.6,v3 quantified/scenario rule
UNTOUCHABLE,범접 불가,Untouchable,keyword,,keyword_sly,keyword_sly,low,0.0,3.025,5.5,discard-trigger probability and free cost
UPPERCUT,어퍼컷,Uppercut,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
UPPERCUT,어퍼컷,Uppercut,clause,2,Apply 1 Weak.,atomic_fixed,medium,2.1,2.1,2.1,v3 quantified/scenario rule
UPPERCUT,어퍼컷,Uppercut,clause,3,Apply 1 Vulnerable.,atomic_fixed,medium,2.0,2.0,2.0,v3 quantified/scenario rule
UPROAR,난동,Uproar,clause,1,Deal 6 damage twice.,atomic_fixed,high,6.0,6.0,6.0,v3 quantified/scenario rule
UPROAR,난동,Uproar,clause,2,Play a random Attack from your Draw Pile.,auto_play_from_pile,low,2.0,4.0,7.0,average auto-played card
UPROAR,난동,Uproar,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,low,0.0,0.25,0.75,V3 cross-effect interaction
UP_MY_SLEEVE,비책,Up My Sleeve,clause,1,Add 3 Shivs into your Hand.,atomic_fixed,high,5.7,5.7,5.7,v3 quantified/scenario rule
UP_MY_SLEEVE,비책,Up My Sleeve,clause,2,Reduce this card's cost by 1.,cost_reduction,medium,2.5,2.5,2.5,energy saved
VEILPIERCER,장막 관통자,Veilpiercer,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
VEILPIERCER,장막 관통자,Veilpiercer,clause,2,The next Ethereal card you play costs 0 Energy.,next_card_free,medium,2.5,2.5,2.5,one energy saved by default
VENERATE,추앙,Venerate,clause,1,Gain 2 Stars.,atomic_fixed,low,3.0,3.0,3.0,v3 quantified/scenario rule
VICIOUS,포악함,Vicious,clause,1,"Whenever you apply Vulnerable, draw 1 card.",atomic_fixed+event_triggers,low,1.25,4.375,22.5,v3 quantified/scenario rule
VOID,공허,Void,clause,1,"Whenever you draw this card, lose 1 Energy.",draw_trigger_energy_loss,medium,-2.5,-2.5,-2.5,one Energy lost on draw
VOID,공허,Void,keyword,,keyword_ethereal_cleanup,keyword_ethereal_cleanup,medium,1.0,1.0,1.0,removes harmful card
VOID,공허,Void,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
VOID_FORM,공허의 형상,Void Form,clause,1,End your turn.,end_turn_penalty,low,-12.0,-6.0,-2.0,foregone cards/energy
VOID_FORM,공허의 형상,Void Form,clause,2,The first 2 cards you play each turn are free to play.,two_free_cards_each_turn,low,7.5,18.5,30.0,two average 1-cost cards × active turns
VOID_FORM,공허의 형상,Void Form,keyword,,keyword_ethereal,keyword_ethereal,medium,-1.0,-1.0,-1.0,v1 keyword calibration
VOLLEY,난사,Volley,clause,1,Deal 10 damage to a random enemy X times.,random_target+x_value,medium,4.5,9.0,18.0,v3 quantified/scenario rule
VOLTAIC,동전기,Voltaic,clause,1,Channel Lightning equal to the Lightning already Channeled this combat.,lightning_history_scaling,low,2.2,8.8,22.0,prior Lightning count
VOLTAIC,동전기,Voltaic,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
WASTE_AWAY,쇠퇴,Waste Away,clause,1,Gain 1 less Energy per turn.,recurring_energy_reduction,low,-25.0,-17.0,-5.0,one less Energy × combat turns
WELL_LAID_PLANS,괜찮은 전략,Well-Laid Plans,clause,1,"At the end of your turn, Retain up to 1 card.",atomic_retain_up_to+recurring_turns,medium,1.65,4.07,6.6,v3 quantified/scenario rule
WHIRLWIND,소용돌이,Whirlwind,clause,1,Deal 5 damage to ALL enemies X times.,atomic_fixed+x_value,medium,3.25,6.5,13.0,v3 quantified/scenario rule
WHISTLE,호각 불기,Whistle,clause,1,Deal 33 damage.,atomic_fixed,high,16.5,16.5,16.5,v3 quantified/scenario rule
WHISTLE,호각 불기,Whistle,clause,2,Stun the enemy.,enemy_stun,low,3.0,7.2,15.0,prevented enemy action as 5/12/25 Block
WHISTLE,호각 불기,Whistle,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
WHITE_NOISE,백색 소음,White Noise,clause,1,Add a random Power into your Hand.,atomic_random_power_card,low,5.0,5.0,5.0,v3 quantified/scenario rule
WHITE_NOISE,백색 소음,White Noise,clause,2,It's free to play this turn.,atomic_free_generated_card,high,2.5,2.5,2.5,v3 quantified/scenario rule
WHITE_NOISE,백색 소음,White Noise,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
WISH,염원,Wish,clause,1,Put a card from your Draw Pile into your Hand.,tutor_to_hand,medium,2.5,2.5,2.5,selected card access = 2.5
WISH,염원,Wish,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
WISP,위습,Wisp,clause,1,Gain 1 Energy.,atomic_fixed,medium,2.5,2.5,2.5,v3 quantified/scenario rule
WISP,위습,Wisp,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
WITHER,침체,Wither,clause,1,"At the end of your turn, if this is in your Hand, take 3 damage.",atomic_self_damage+condition_probability+recurring_turns,medium,-9.9,-4.274,-0.0,v3 quantified/scenario rule
WITHER,침체,Wither,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
WOUND,부상,Wound,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
WRAITH_FORM,유령의 형상,Wraith Form,clause,1,Gain 2 Intangible.,atomic_intangible,high,24.0,24.0,24.0,v3 quantified/scenario rule
WRAITH_FORM,유령의 형상,Wraith Form,clause,2,"At the start of your turn, lose 1 Dexterity.",atomic_lose_dexterity_conditional_stock+recurring_turns,low,-19.5,-12.025,0.0,v3 quantified/scenario rule
WRITHE,몸부림,Writhe,keyword,,keyword_innate,keyword_innate,medium,0.5,0.5,0.5,v1 keyword calibration
WRITHE,몸부림,Writhe,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
WROUGHT_IN_WAR,전장의 생존자,Wrought in War,clause,1,Deal 7 damage.,atomic_fixed,high,3.5,3.5,3.5,v3 quantified/scenario rule
WROUGHT_IN_WAR,전장의 생존자,Wrought in War,clause,2,Forge 7.,atomic_fixed,medium,2.31,2.31,2.31,v3 quantified/scenario rule
